CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeBand,AgeBand_Num,CreditTier,CreditTier_Num,TenureSegment,TenureSegment_Num,HasBalance,BalanceTier,BalanceTier_Num,SalaryTier,SalaryTier_Num,BalanceToSalaryRatio,SalaryBalanceMismatch,IsPremiumCustomer,ProductDepthIndex,ProductBreadth,IsMultiProduct,IsFullSuiteUser,CrCardStickiness,EngagementTier,EngagementTier_Num,ActiveAndMultiProduct,InactiveAndSingleProduct,RelationshipStrengthIndex,RSI_Band,RSI_Band_Num,HighBalanceDisengaged,IsStickyCustomer,SilentChurnRisk,ActiveRetained,InactiveChurned,RetentionRiskScore,RiskBand,RiskBand_Num,GeoChurnRate,GeoRiskIndex,AgeActivityScore,BalanceActivityScore,ProductTenureScore,CreditActiveScore,WealthEngagementGap,Geography_France,Geography_Germany,Geography_Spain,Gender_Male
661,Germany,Female,35,5,150725.53,2,0,1,113656.85,0,26-35 (Millennial),1,Fair,2,Established (3-6yr),2,1,Premium (150k+),4,Upper-Mid,2,1.326146,0,1,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,8.0,Strong,3,0,0,0,1,0,12.5,Very Low Risk,0,0.324432,32.4432,35,150.7255,3.58351893845611,661,0,0,1,0,0
675,France,Female,21,8,98373.26,1,1,0,18203.0,0,18-25 (Gen-Z),0,Good,3,Loyal (6-9yr),3,1,Mid (50-100k),2,Low,0,5.404233,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.1,Moderate,2,0,0,0,0,0,64.0,High Risk,3,0.161548,16.1548,0,0.0,2.1972245773362196,0,0,1,0,0,0
738,Germany,Male,58,2,133745.44,4,1,0,28373.86,1,56-65 (Pre-Retirement),4,Good,3,Early (1-3yr),1,1,High (100-150k),3,Low,0,4.713685,0,1,1.0,Full-Suite,1,1,1,Inactive-High-Balance,3,0,0,2.15,Weak,1,1,0,0,0,1,100.0,Very High Risk,4,0.324432,32.4432,0,0.0,4.394449154672439,0,0,0,1,0,1
813,France,Male,29,6,0.0,1,1,0,33953.87,0,26-35 (Millennial),1,Exceptional,5,Established (3-6yr),2,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.2,Weak,1,0,0,0,0,0,72.0,High Risk,3,0.161548,16.1548,0,0.0,1.9459101490553132,0,0,1,0,0,1
657,Spain,Female,37,0,163607.18,1,0,1,44203.55,0,36-45 (Gen-X),2,Fair,2,New (<1yr),0,1,Premium (150k+),4,Low,0,3.701223,0,1,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.0,Moderate,2,0,0,0,1,0,37.0,Low Risk,1,0.166734,16.6734,37,163.6072,0.0,657,0,0,0,1,0
604,Germany,Female,25,5,157780.84,2,1,1,58426.81,0,18-25 (Gen-Z),0,Fair,2,Established (3-6yr),2,1,Premium (150k+),4,Lower-Mid,1,2.700487,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.0,Very Strong,4,0,1,0,1,0,10.5,Very Low Risk,0,0.324432,32.4432,25,157.7808,3.58351893845611,604,0,0,1,0,0
519,France,Male,36,9,0.0,2,0,1,145562.4,0,36-45 (Gen-X),2,Poor,1,Loyal (6-9yr),3,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,7.8,Strong,3,0,0,0,1,0,10.0,Very Low Risk,0,0.161548,16.1548,36,0.0,4.605170185988092,519,0,1,0,0,1
735,France,Female,21,1,178718.19,2,1,0,22388.0,0,18-25 (Gen-Z),0,Good,3,New (<1yr),0,1,Premium (150k+),4,Low,0,7.982767,0,1,0.333333,Dual-Product,1,0,1,Inactive-High-Balance,3,0,0,5.2,Moderate,2,1,0,0,0,0,44.5,Low Risk,1,0.161548,16.1548,0,0.0,1.3862943611198906,0,0,1,0,0,0
664,France,Male,55,8,0.0,2,1,1,139161.64,0,46-55 (Mid-Career),3,Fair,2,Loyal (6-9yr),3,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.6,Very Strong,4,0,1,0,1,0,8.0,Very Low Risk,0,0.161548,16.1548,55,0.0,4.394449154672439,664,0,1,0,0,1
678,France,Female,32,9,0.0,1,1,1,148210.64,0,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.8,Strong,3,0,0,0,1,0,33.0,Low Risk,1,0.161548,16.1548,32,0.0,2.302585092994046,678,0,1,0,0,0
757,Spain,Male,33,5,77253.22,1,0,1,194239.63,0,26-35 (Millennial),1,Very Good,4,Established (3-6yr),2,1,Mid (50-100k),2,High,3,0.397721,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.5,Moderate,2,0,0,0,1,0,34.5,Low Risk,1,0.166734,16.6734,33,77.2532,1.791759469228055,757,0,0,0,1,1
416,Germany,Female,41,10,122189.66,2,1,0,98301.61,0,36-45 (Gen-X),2,Very Poor,0,Veteran (9-10yr),4,1,High (100-150k),3,Lower-Mid,1,1.243008,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,6.75,Strong,3,0,0,0,0,0,47.0,Moderate Risk,2,0.324432,32.4432,0,0.0,4.795790545596741,0,0,0,1,0,0
665,France,Female,34,1,96645.54,2,0,0,171413.66,0,26-35 (Millennial),1,Fair,2,New (<1yr),0,1,Mid (50-100k),2,High,3,0.563815,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,3.7,Weak,1,0,0,0,0,0,51.5,Moderate Risk,2,0.161548,16.1548,0,0.0,1.3862943611198906,0,1,1,0,0,0
777,France,Female,32,2,0.0,1,1,0,136458.19,1,26-35 (Millennial),1,Very Good,4,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,2.4,Weak,1,0,0,0,0,1,78.0,Very High Risk,4,0.161548,16.1548,0,0.0,1.0986122886681098,0,0,1,0,0,0
543,France,Female,36,3,0.0,2,0,0,26019.59,0,36-45 (Gen-X),2,Poor,1,Early (1-3yr),1,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,3.6,Weak,1,0,0,0,0,0,53.5,Moderate Risk,2,0.161548,16.1548,0,0.0,2.772588722239781,0,0,1,0,0,0
506,France,Female,34,4,90307.62,1,1,1,159235.29,0,26-35 (Millennial),1,Poor,1,Established (3-6yr),2,1,Mid (50-100k),2,High,3,0.567133,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.3,Strong,3,0,0,0,1,0,34.0,Low Risk,1,0.161548,16.1548,34,90.3076,1.6094379124341003,506,0,1,0,0,0
493,France,Female,46,4,0.0,2,1,0,1907.66,0,46-55 (Mid-Career),3,Very Poor,0,Established (3-6yr),2,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.8,Moderate,2,0,0,0,0,0,50.0,Moderate Risk,2,0.161548,16.1548,0,0.0,3.2188758248682006,0,0,1,0,0,0
652,Spain,Female,75,10,0.0,2,1,1,114675.75,0,66+ (Senior),5,Fair,2,Veteran (9-10yr),4,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.0,Very Strong,4,0,1,0,1,0,8.0,Very Low Risk,0,0.166734,16.6734,75,0.0,4.795790545596741,652,0,0,0,1,0
750,Spain,Male,22,3,121681.82,1,1,0,128643.35,1,18-25 (Gen-Z),0,Very Good,4,Early (1-3yr),1,1,High (100-150k),3,Upper-Mid,2,0.945885,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.35,Weak,1,0,0,0,0,1,71.5,High Risk,3,0.166734,16.6734,0,0.0,1.3862943611198906,0,0,0,0,1,1
729,France,Male,30,9,0.0,2,1,0,151869.35,0,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.8,Moderate,2,0,0,0,0,0,44.0,Low Risk,1,0.161548,16.1548,0,0.0,4.605170185988092,0,1,1,0,0,1
646,France,Female,46,4,0.0,3,1,0,93251.42,1,46-55 (Mid-Career),3,Fair,2,Established (3-6yr),2,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.666667,Multi-Product,1,1,1,Inactive-Disengaged,2,0,0,2.3,Weak,1,0,0,0,0,1,100.0,Very High Risk,4,0.161548,16.1548,0,0.0,4.828313737302301,0,0,1,0,0,0
635,Germany,Female,28,3,81623.67,2,1,1,156791.36,0,26-35 (Millennial),1,Fair,2,Early (1-3yr),1,1,Mid (50-100k),2,High,3,0.520588,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.1,Very Strong,4,0,0,0,1,0,18.5,Very Low Risk,0,0.324432,32.4432,28,81.6237,2.772588722239781,635,0,0,1,0,0
647,Spain,Female,44,5,0.0,3,1,1,174205.22,1,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,0,Zero Balance,0,High,3,0.0,1,0,0.666667,Multi-Product,1,1,1,Active-Engaged,0,1,0,5.5,Moderate,2,0,1,0,0,0,62.5,High Risk,3,0.166734,16.6734,44,0.0,5.375278407684165,647,0,0,0,1,0
808,France,Male,45,7,118626.55,2,1,0,147132.46,0,36-45 (Gen-X),2,Exceptional,5,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,0.806257,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,6.15,Strong,3,0,0,0,0,0,40.5,Low Risk,1,0.161548,16.1548,0,0.0,4.1588830833596715,0,0,1,0,0,1
524,France,Female,36,10,0.0,2,1,0,109614.57,0,36-45 (Gen-X),2,Poor,1,Veteran (9-10yr),4,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,6.0,Moderate,2,0,0,0,0,0,44.0,Low Risk,1,0.161548,16.1548,0,0.0,4.795790545596741,0,0,1,0,0,0
769,France,Male,29,8,0.0,2,1,1,172290.61,0,26-35 (Millennial),1,Very Good,4,Loyal (6-9yr),3,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.6,Very Strong,4,0,1,0,1,0,8.0,Very Low Risk,0,0.161548,16.1548,29,0.0,4.394449154672439,769,0,1,0,0,1
730,Spain,Male,42,4,0.0,2,0,1,85982.47,0,36-45 (Gen-X),2,Good,3,Established (3-6yr),2,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,6.8,Strong,3,0,0,0,1,0,16.0,Very Low Risk,0,0.166734,16.6734,42,0.0,3.2188758248682006,730,0,0,0,1,1
515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0,26-35 (Millennial),1,Poor,1,Veteran (9-10yr),4,1,Premium (150k+),4,Upper-Mid,2,1.453473,0,1,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,7.0,Strong,3,0,0,0,1,0,25.0,Very Low Risk,0,0.166734,16.6734,35,176.274,2.3978952727983707,515,0,0,0,1,1
773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0,36-45 (Gen-X),2,Very Good,4,Loyal (6-9yr),3,1,High (100-150k),3,Lower-Mid,1,1.591873,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,6.55,Strong,3,0,0,0,1,0,30.0,Low Risk,1,0.166734,16.6734,41,102.8274,2.302585092994046,773,0,0,0,1,1
814,Germany,Male,29,8,97086.4,2,1,1,197276.13,0,26-35 (Millennial),1,Exceptional,5,Loyal (6-9yr),3,1,Mid (50-100k),2,High,3,0.492135,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.1,Very Strong,4,0,1,0,1,0,11.0,Very Low Risk,0,0.324432,32.4432,29,97.0864,4.394449154672439,814,0,0,1,0,1
710,Spain,Male,22,8,0.0,2,0,0,99645.04,0,18-25 (Gen-Z),0,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,4.6,Moderate,2,0,0,0,0,0,46.0,Moderate Risk,2,0.166734,16.6734,0,0.0,4.394449154672439,0,0,0,0,1,1
413,France,Male,34,9,0.0,2,0,0,6534.18,0,26-35 (Millennial),1,Very Poor,0,Loyal (6-9yr),3,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,4.8,Moderate,2,0,0,0,0,0,46.0,Moderate Risk,2,0.161548,16.1548,0,0.0,4.605170185988092,0,0,1,0,0,1
665,France,Female,40,6,0.0,1,1,1,161848.03,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,0,Zero Balance,0,High,3,0.0,1,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.2,Strong,3,0,0,0,1,0,36.0,Low Risk,1,0.161548,16.1548,40,0.0,1.9459101490553132,665,0,1,0,0,0
623,France,Female,44,6,0.0,2,0,0,167162.43,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,4.2,Moderate,2,0,0,0,0,0,49.0,Moderate Risk,2,0.161548,16.1548,0,0.0,3.8918202981106265,0,1,1,0,0,0
738,France,Male,31,9,82674.15,1,1,0,41970.72,0,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,1,Mid (50-100k),2,Low,0,1.969805,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.3,Moderate,2,0,0,0,0,0,64.0,High Risk,3,0.161548,16.1548,0,0.0,2.302585092994046,0,0,1,0,0,1
528,Spain,Male,36,7,0.0,2,1,0,60536.56,0,36-45 (Gen-X),2,Poor,1,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.4,Moderate,2,0,0,0,0,0,45.5,Moderate Risk,2,0.166734,16.6734,0,0.0,4.1588830833596715,0,0,0,0,1,1
670,Spain,Female,65,1,0.0,1,1,1,177655.68,1,56-65 (Pre-Retirement),4,Fair,2,New (<1yr),0,0,Zero Balance,0,High,3,0.0,1,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,5.2,Moderate,2,0,0,0,0,0,43.5,Low Risk,1,0.166734,16.6734,65,0.0,0.6931471805599453,670,0,0,0,1,0
622,Spain,Female,46,4,107073.27,2,1,1,30984.59,1,46-55 (Mid-Career),3,Fair,2,Established (3-6yr),2,1,High (100-150k),3,Low,0,3.455694,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.55,Very Strong,4,0,0,0,0,0,9.0,Very Low Risk,0,0.166734,16.6734,46,107.0733,3.2188758248682006,622,0,0,0,1,0
582,Germany,Male,32,1,88938.62,1,1,1,10054.53,0,26-35 (Millennial),1,Fair,2,New (<1yr),0,1,Mid (50-100k),2,Low,0,8.845627,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,5.7,Moderate,2,0,0,0,1,0,46.5,Moderate Risk,2,0.324432,32.4432,32,88.9386,0.6931471805599453,582,0,0,1,0,1
785,Germany,Female,36,2,99806.85,1,0,1,36976.52,0,36-45 (Gen-X),2,Very Good,4,Early (1-3yr),1,1,Mid (50-100k),2,Low,0,2.699195,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,4.9,Moderate,2,0,0,0,1,0,47.0,Moderate Risk,2,0.324432,32.4432,36,99.8069,1.0986122886681098,785,0,0,1,0,0
605,Spain,Male,33,5,150092.8,1,0,0,71862.79,0,26-35 (Millennial),1,Fair,2,Established (3-6yr),2,1,Premium (150k+),4,Lower-Mid,1,2.088602,0,1,0.0,Single-Product,0,0,0,Inactive-High-Balance,3,0,1,3.0,Weak,1,1,0,1,0,0,65.5,High Risk,3,0.166734,16.6734,0,0.0,1.791759469228055,0,0,0,0,1,1
479,Germany,Male,35,9,92833.89,1,1,0,99449.86,1,26-35 (Millennial),1,Very Poor,0,Loyal (6-9yr),3,1,Mid (50-100k),2,Lower-Mid,1,0.933474,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.3,Moderate,2,0,0,0,0,1,72.0,High Risk,3,0.324432,32.4432,0,0.0,2.302585092994046,0,0,0,1,0,1
685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0,26-35 (Millennial),1,Good,3,Early (1-3yr),1,1,Mid (50-100k),2,Lower-Mid,1,1.435204,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.1,Moderate,2,0,0,0,1,0,45.5,Moderate Risk,2,0.324432,32.4432,30,90.5368,1.3862943611198906,685,0,0,1,0,1
538,Germany,Male,39,7,108055.1,2,1,0,27231.26,0,36-45 (Gen-X),2,Poor,1,Loyal (6-9yr),3,1,High (100-150k),3,Low,0,3.968054,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,6.15,Strong,3,0,0,0,0,0,48.5,Moderate Risk,2,0.324432,32.4432,0,0.0,4.1588830833596715,0,0,0,1,0,1
562,France,Male,42,2,100238.35,1,0,0,86797.41,0,36-45 (Gen-X),2,Poor,1,Early (1-3yr),1,1,High (100-150k),3,Lower-Mid,1,1.154854,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,2.15,Weak,1,0,0,0,0,0,75.0,High Risk,3,0.161548,16.1548,0,0.0,1.0986122886681098,0,0,1,0,0,1
675,Spain,Male,36,9,106190.55,1,0,1,22994.32,0,36-45 (Gen-X),2,Good,3,Loyal (6-9yr),3,1,High (100-150k),3,Low,0,4.618121,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,6.55,Strong,3,0,0,0,1,0,30.0,Low Risk,1,0.166734,16.6734,36,106.1906,2.302585092994046,675,0,0,0,1,1
721,Germany,Male,28,9,154475.54,2,0,1,101300.94,1,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,1,Premium (150k+),4,Upper-Mid,2,1.524917,0,1,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,8.8,Very Strong,4,0,0,0,0,0,8.0,Very Low Risk,0,0.324432,32.4432,28,154.4755,4.605170185988092,721,0,0,1,0,1
628,Germany,Female,30,9,132351.29,2,1,1,74169.13,0,26-35 (Millennial),1,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,Lower-Mid,1,1.784453,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.55,Very Strong,4,0,1,0,1,0,6.0,Very Low Risk,0,0.324432,32.4432,30,132.3513,4.605170185988092,628,0,0,1,0,0
668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,1,Premium (150k+),4,Upper-Mid,2,1.451633,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,4.2,Moderate,2,1,0,1,0,0,70.0,High Risk,3,0.324432,32.4432,0,0.0,1.9459101490553132,0,0,0,1,0,0
506,France,Female,41,1,0.0,2,1,0,31766.3,0,36-45 (Gen-X),2,Poor,1,New (<1yr),0,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.2,Moderate,2,0,0,0,0,0,54.5,Moderate Risk,2,0.161548,16.1548,0,0.0,1.3862943611198906,0,0,1,0,0,0
524,Germany,Female,31,8,107818.63,1,1,0,199725.39,1,26-35 (Millennial),1,Poor,1,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.539834,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.35,Moderate,2,0,0,0,0,1,72.0,High Risk,3,0.324432,32.4432,0,0.0,2.1972245773362196,0,1,0,1,0,0
699,Germany,Male,34,4,185173.81,2,1,0,120834.48,0,26-35 (Millennial),1,Good,3,Established (3-6yr),2,1,Premium (150k+),4,Upper-Mid,2,1.532458,0,1,0.333333,Dual-Product,1,0,1,Inactive-High-Balance,3,0,0,5.8,Moderate,2,1,0,0,0,0,48.0,Moderate Risk,2,0.324432,32.4432,0,0.0,3.2188758248682006,0,0,0,1,0,1
828,France,Male,34,8,129433.34,2,0,0,38131.77,0,26-35 (Millennial),1,Exceptional,5,Loyal (6-9yr),3,1,High (100-150k),3,Low,0,3.39437,0,1,0.333333,Dual-Product,1,0,0,Inactive-High-Balance,3,0,0,5.35,Moderate,2,1,0,0,0,0,36.0,Low Risk,1,0.161548,16.1548,0,0.0,4.394449154672439,0,0,1,0,0,1
674,Spain,Male,39,6,120193.42,1,0,0,100130.95,0,36-45 (Gen-X),2,Good,3,Established (3-6yr),2,1,High (100-150k),3,Lower-Mid,1,1.200362,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,2.95,Weak,1,0,0,0,0,0,69.0,High Risk,3,0.166734,16.6734,0,0.0,1.9459101490553132,0,0,0,0,1,1
656,France,Female,39,6,0.0,2,1,0,141069.88,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.2,Moderate,2,0,0,0,0,0,47.0,Moderate Risk,2,0.161548,16.1548,0,0.0,3.8918202981106265,0,0,1,0,0,0
684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0,46-55 (Mid-Career),3,Good,3,Veteran (9-10yr),4,1,High (100-150k),3,High,3,0.637888,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.75,Strong,3,0,0,0,1,0,36.0,Low Risk,1,0.324432,32.4432,48,126.3844,2.3978952727983707,684,0,0,1,0,0
625,France,Female,28,3,0.0,1,0,0,183646.41,0,26-35 (Millennial),1,Fair,2,Early (1-3yr),1,0,Zero Balance,0,High,3,0.0,1,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,1.6,Very Weak,0,0,0,0,0,0,78.5,Very High Risk,4,0.161548,16.1548,0,0.0,1.3862943611198906,0,1,1,0,0,0
432,France,Male,42,9,152603.45,1,1,0,110265.24,1,36-45 (Gen-X),2,Very Poor,0,Loyal (6-9yr),3,1,Premium (150k+),4,Upper-Mid,2,1.383967,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,4.8,Moderate,2,1,0,1,0,1,59.0,Moderate Risk,2,0.161548,16.1548,0,0.0,2.302585092994046,0,0,1,0,0,1
549,France,Female,52,1,0.0,1,0,1,8636.05,1,46-55 (Mid-Career),3,Poor,1,New (<1yr),0,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,4.2,Moderate,2,0,0,0,0,0,45.5,Moderate Risk,2,0.161548,16.1548,52,0.0,0.6931471805599453,549,0,1,0,0,0
625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1,56-65 (Pre-Retirement),4,Fair,2,New (<1yr),0,1,High (100-150k),3,Low,0,3.1716,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,2.75,Weak,1,1,0,1,0,1,79.0,Very High Risk,4,0.324432,32.4432,0,0.0,0.0,0,0,0,1,0,1
828,France,Female,41,7,0.0,2,1,0,171378.77,0,36-45 (Gen-X),2,Exceptional,5,Loyal (6-9yr),3,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.4,Moderate,2,0,0,0,0,0,45.5,Moderate Risk,2,0.161548,16.1548,0,0.0,4.1588830833596715,0,1,1,0,0,0
770,France,Male,24,9,101827.07,1,1,0,167256.35,0,18-25 (Gen-Z),0,Very Good,4,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.608808,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.55,Moderate,2,0,0,0,0,0,64.0,High Risk,3,0.161548,16.1548,0,0.0,2.302585092994046,0,1,1,0,0,1
758,France,Female,34,3,0.0,2,1,1,124226.16,0,26-35 (Millennial),1,Very Good,4,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,7.6,Strong,3,0,0,0,1,0,15.5,Very Low Risk,0,0.161548,16.1548,34,0.0,2.772588722239781,758,0,1,0,0,0
795,Germany,Female,33,9,130862.43,1,1,1,114935.21,0,26-35 (Millennial),1,Very Good,4,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,1.138576,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.55,Strong,3,0,0,0,1,0,31.0,Low Risk,1,0.324432,32.4432,33,130.8624,2.302585092994046,795,0,0,1,0,0
687,France,Male,38,9,122570.87,1,1,1,35608.88,0,36-45 (Gen-X),2,Good,3,Loyal (6-9yr),3,1,High (100-150k),3,Low,0,3.442143,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.55,Strong,3,0,0,0,1,0,28.0,Low Risk,1,0.161548,16.1548,38,122.5709,2.302585092994046,687,0,1,0,0,1
686,France,Male,25,1,0.0,2,0,1,16459.37,0,18-25 (Gen-Z),0,Good,3,New (<1yr),0,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,6.2,Strong,3,0,0,0,1,0,20.5,Very Low Risk,0,0.161548,16.1548,25,0.0,1.3862943611198906,686,0,1,0,0,1
789,Germany,Male,39,7,124828.46,2,1,1,124411.08,0,36-45 (Gen-X),2,Very Good,4,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,1.003355,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.15,Very Strong,4,0,1,0,1,0,12.5,Very Low Risk,0,0.324432,32.4432,39,124.8285,4.1588830833596715,789,0,0,1,0,1
589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0,46-55 (Mid-Career),3,Fair,2,Established (3-6yr),2,1,High (100-150k),3,Low,0,4.146822,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.75,Very Strong,4,0,1,0,1,0,10.5,Very Low Risk,0,0.324432,32.4432,50,144.895,3.58351893845611,589,0,0,1,0,0
461,Germany,Female,34,5,63663.93,1,0,1,167784.28,0,26-35 (Millennial),1,Very Poor,0,Established (3-6yr),2,1,Mid (50-100k),2,High,3,0.379439,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.5,Moderate,2,0,0,0,1,0,42.5,Low Risk,1,0.324432,32.4432,34,63.6639,1.791759469228055,461,0,0,1,0,0
637,France,Male,40,2,133463.1,1,0,1,93165.34,0,36-45 (Gen-X),2,Fair,2,Early (1-3yr),1,1,High (100-150k),3,Lower-Mid,1,1.43254,0,1,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.15,Moderate,2,0,0,0,1,0,34.0,Low Risk,1,0.161548,16.1548,40,133.4631,1.0986122886681098,637,0,1,0,0,1
